id,filtered_words,features,label_index
R011,"['new', 'report', 'public', 'health', 'bed', 'rest', 'look', 'modern', 'media', 'create', 'education.', 'hotel', 'policy', 'middle', 'citizen', 'trouble', 'plan.', 'language', 'enjoy', 'perhaps', 'economy', 'human.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[8,217,585,1209,1259,1404,1716,1770,1805,2336,2663,2708,2909,3614,4142,4506,4687,5047,6219,6505,8391,8805,9087,9462,9497,9878,9939],[4.42484663185681,4.019381523748645,0.6714286566053024,3.914021008090819,4.137164559405029,4.830311739964974,4.270695952029551,5.7688031818193215,3.8187108282864943,4.270695952029551,5.117993812416755,4.270695952029551,4.607168188650764,0.6832166123573445,2.661258039595451,0.691153161953081,0.6871770135734415,2.661258039595451,3.172083663361442,0.6792718340663283,4.42484663185681,2.8154087194227095,4.607168188650764,0.691153161953081,4.137164559405029,3.914021008090819,4.42484663185681])",1.0
R232,"['new', 'report', 'climate', 'change', 'might', 'hospital', 'bit', 'produce', 'several.', 'job', 'seven', 'rise', 'everyone', 'admit.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[74,387,557,585,821,1648,1989,2059,3614,3761,3924,4506,4687,4816,4930,6505,7850,8893,9462],[4.830311739964974,2.6902455764687034,4.42484663185681,0.6714286566053024,5.698620542196782,4.42484663185681,3.6516567436233283,2.579019941358479,0.6832166123573445,5.523458920524919,3.914021008090819,0.691153161953081,0.6871770135734415,3.914021008090819,3.8187108282864943,0.6792718340663283,4.019381523748645,4.019381523748645,0.691153161953081])",1.0
R042,"['new', 'report', 'public', 'health', 'local', 'far', 'light', 'improve.', 'feeling', 'present', 'describe.', 'day', 'bring', 'guess', 'office', 'arrive', 'animal.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[228,585,613,1720,1770,3057,3614,4158,4506,4687,5564,6219,6505,7309,7391,7721,8130,8344,8660,8805,9133,9462],[4.607168188650764,0.6714286566053024,3.8187108282864943,4.607168188650764,5.7688031818193215,4.270695952029551,0.6832166123573445,4.42484663185681,0.691153161953081,0.6871770135734415,4.42484663185681,3.172083663361442,0.6792718340663283,5.117993812416755,4.42484663185681,3.7316994512968646,4.270695952029551,3.8187108282864943,5.117993812416755,2.8154087194227095,4.019381523748645,0.691153161953081])",1.0
F182,"['hoax', 'confirmed', 'sources', 'science', 'nothing', 'anyone', 'share', 'cut', 'scene.', 'nice', 'wish', 'skill', 'white', 'run', 'around.', 'party', 'range', 'eight', 'buy', 'later.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[80,165,266,495,503,666,1206,1379,3059,3363,3370,3947,4292,4377,4988,5843,5850,6257,7281,7936,8338,8482,9023,9372,9968],[4.270695952029551,4.270695952029551,4.270695952029551,4.270695952029551,0.691153161953081,4.137164559405029,4.270695952029551,4.607168188650764,4.270695952029551,4.42484663185681,4.137164559405029,4.830311739964974,4.270695952029551,5.21137637688128,0.6714286566053024,4.42484663185681,0.691153161953081,4.830311739964974,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029,0.691153161953081,5.523458920524919,4.42484663185681])",0.0
F036,"['miracle', 'drug', 'confirmed', 'sources', 'value', 'reason', 'rest', 'different.', 'time', 'last', 'plan.', 'audience', 'individual', 'rule.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1256,1312,2708,2944,3409,3989,4988,5850,7281,7403,7711,7860,7936,8157,8338,8614,9023,9087],[0.691153161953081,6.251127295453098,4.137164559405029,4.270695952029551,3.8187108282864943,4.607168188650764,4.019381523748645,0.6714286566053024,0.691153161953081,0.6753425559264385,4.019381523748645,5.117993812416755,5.995460552433328,0.691153161953081,4.019381523748645,0.691153161953081,4.607168188650764,0.691153161953081,4.607168188650764])",0.0
F068,"['secret', 'cure', 'confirmed', 'sources', 'already', 'right', 'camera', 'despite', 'may', 'inside', 'manager.', 'reduce', 'message', 'listen', 'institution', 'far', 'assume', 'program.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[429,503,594,1301,1650,1790,2664,2715,3243,3892,4158,4988,5850,6747,7025,7161,7281,7936,8159,8338,9023,9066,9160],[4.137164559405029,0.691153161953081,4.270695952029551,4.019381523748645,4.270695952029551,4.270695952029551,3.914021008090819,4.137164559405029,4.137164559405029,5.1060889099104365,4.42484663185681,0.6714286566053024,0.691153161953081,5.1060889099104365,5.117993812416755,5.523458920524919,0.6753425559264385,0.691153161953081,3.6516567436233283,0.691153161953081,0.691153161953081,3.914021008090819,4.607168188650764])",0.0
R015,"['new', 'report', 'election', 'people', 'space', 'coach', 'pressure', 'matter', 'apply.', 'act', 'space', 'reduce', 'skin.', 'training', 'front', 'hour', 'science.', 'successful', 'claim', 'two', 'wife', 'receive', 'good', 'example.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[132,504,527,585,1392,1834,2402,2706,3021,3334,3514,3556,3614,4263,4506,4617,4687,4728,5659,5661,6168,6505,6928,7538,8159,8937,9188,9462],[2.7200985396183848,4.270695952029551,4.270695952029551,0.6714286566053024,5.523458920524919,5.523458920524919,3.6516567436233283,5.117993812416755,4.019381523748645,4.42484663185681,3.914021008090819,2.8844015909096608,0.6832166123573445,4.137164559405029,0.691153161953081,3.914021008090819,0.6871770135734415,4.42484663185681,4.607168188650764,4.019381523748645,4.607168188650764,0.6792718340663283,3.3262343431887,4.270695952029551,3.6516567436233283,4.42484663185681,7.637421656572989,0.691153161953081])",1.0
R147,"['new', 'report', 'climate', 'change', 'pretty', 'sometimes', 'third', 'together', 'front', 'hand.', 'next', 'many', 'blood', 'technology.', 'century', 'goal', 'nation', 'art', 'young', 'available', 'inside.', 'heavy', 'everything', 'table', 'put', 'quite', 'carry.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[387,504,585,821,2059,2359,2475,3614,3881,3919,3931,4014,4506,4687,5089,5188,5465,5869,6056,6505,7809,7841,7854,8273,8312,8771,8871,8893,8949,9156,9462,9878],[2.6902455764687034,4.270695952029551,0.6714286566053024,5.698620542196782,2.579019941358479,4.019381523748645,4.607168188650764,0.6832166123573445,5.117993812416755,4.270695952029551,3.8187108282864943,5.117993812416755,0.691153161953081,0.6871770135734415,3.914021008090819,3.914021008090819,4.019381523748645,3.914021008090819,3.6516567436233283,0.6792718340663283,4.42484663185681,4.42484663185681,3.8187108282864943,4.137164559405029,4.607168188650764,3.914021008090819,3.914021008090819,4.019381523748645,3.577548771469606,3.7316994512968646,0.691153161953081,3.914021008090819])",1.0
F198,"['government', 'cover-up', 'confirmed', 'sources', 'thank', 'family', 'with.', 'money', 'late', 'player.', 'seven', 'product', 'project', 'dark', 'report', 'rise', 'evidence.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[447,503,697,1687,2230,2259,2263,3079,4816,4988,5850,6103,6505,7281,7640,7850,7936,8297,8338,9023,9588,9813],[4.42484663185681,0.691153161953081,4.42484663185681,4.137164559405029,4.270695952029551,5.565237793199437,4.830311739964974,4.270695952029551,3.914021008090819,0.6714286566053024,0.691153161953081,3.914021008090819,0.6792718340663283,0.6753425559264385,5.117993812416755,4.019381523748645,0.691153161953081,4.42484663185681,0.691153161953081,0.691153161953081,4.607168188650764,5.995460552433328])",0.0
R081,"['new', 'report', 'climate', 'change', 'sport', 'training', 'represent.', 'card', 'cup.', 'include', 'right', 'see', 'upon', 'film', 'probably.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[387,585,821,1790,2059,2144,2953,3538,3614,4506,4687,5003,5354,5415,6505,6735,7538,8278,9300,9462],[2.6902455764687034,0.6714286566053024,5.698620542196782,4.270695952029551,2.579019941358479,4.42484663185681,4.137164559405029,5.117993812416755,0.6832166123573445,0.691153161953081,0.6871770135734415,3.914021008090819,3.914021008090819,5.117993812416755,0.6792718340663283,4.830311739964974,4.270695952029551,4.42484663185681,5.523458920524919,0.691153161953081])",1.0
F050,"['aliens', 'confirmed', 'sources', 'street', 'kitchen', 'away', 'small', 'make', 'beautiful', 'else', 'expect.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[222,503,650,756,1273,3525,3684,3737,4988,5034,5850,7281,7936,8219,8338,9023],[4.830311739964974,0.691153161953081,5.917019126126766,3.577548771469606,3.4440173788450834,4.42484663185681,4.42484663185681,3.914021008090819,0.6714286566053024,4.270695952029551,0.691153161953081,0.6753425559264385,0.691153161953081,5.117993812416755,0.691153161953081,0.691153161953081])",0.0
F162,"['celebrity', 'scandal', 'confirmed', 'sources', 'million', 'quality', 'quickly', 'dark.', 'senior', 'individual.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,3188,3391,3486,3506,4144,4921,4988,5850,6717,7281,7936,8338,8651,9023],[0.691153161953081,5.523458920524919,3.914021008090819,5.698620542196782,4.42484663185681,4.42484663185681,5.698620542196782,0.6714286566053024,0.691153161953081,4.830311739964974,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,0.691153161953081])",0.0
R028,"['new', 'report', 'technology', 'breakthrough', 'accept', 'fire', 'quickly', 'everything.', 'wrong', 'life', 'single', 'represent', 'away.', 'seven', 'star', 'real.', 'like', 'push', 'police', 'position', 'concern', 'federal.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[585,1020,1339,1968,2227,2657,2782,3330,3391,3477,3481,3614,3876,4442,4506,4687,5170,5191,5963,5978,6505,6512,6830,7850,7889,8717,9462],[0.6714286566053024,5.055453293941857,4.270695952029551,3.914021008090819,2.7200985396183848,3.5085558999826545,5.117993812416755,4.137164559405029,3.914021008090819,4.607168188650764,2.7200985396183848,0.6832166123573445,4.270695952029551,4.830311739964974,0.691153161953081,0.6871770135734415,4.019381523748645,3.5085558999826545,5.523458920524919,3.8187108282864943,0.6792718340663283,4.42484663185681,4.830311739964974,4.019381523748645,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
R195,"['new', 'report', 'budget', 'report', 'energy', 'include', 'commercial', 'development', 'fill', 'gas.', 'effect', 'opportunity', 'several', 'teach', 'card', 'social.', 'quickly', 'process', 'become', 'good', 'care.', 'yet', 'head', 'recent', 'perhaps.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[585,1064,2144,2871,2953,3391,3614,4037,4506,4687,4847,4991,5390,5432,5441,5591,6168,6324,6443,6505,6976,7090,8040,8307,8522,9227,9462,9544,9727],[0.6714286566053024,4.137164559405029,4.42484663185681,4.137164559405029,4.137164559405029,3.914021008090819,0.6832166123573445,3.8187108282864943,0.691153161953081,0.6871770135734415,3.6516567436233283,5.158039882716958,4.830311739964974,2.661258039595451,5.117993812416755,4.270695952029551,4.607168188650764,4.42484663185681,4.019381523748645,1.3585436681326566,4.270695952029551,4.019381523748645,3.5085558999826545,4.607168188650764,3.7316994512968646,4.830311739964974,0.691153161953081,5.523458920524919,3.8187108282864943])",1.0
F116,"['aliens', 'confirmed', 'sources', 'ability', 'story', 'increase', 'become', 'recognize', 'enter', 'attention.', 'around', 'visit', 'improve', 'decide', 'teacher', 'control.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,698,2408,3681,4988,5850,6197,6855,7090,7281,7435,7726,7936,7963,8171,8203,8293,8338,8708,9023],[0.691153161953081,5.917019126126766,4.42484663185681,4.270695952029551,4.019381523748645,0.6714286566053024,0.691153161953081,3.8187108282864943,4.42484663185681,4.019381523748645,0.6753425559264385,4.019381523748645,5.117993812416755,0.691153161953081,3.8187108282864943,4.607168188650764,4.830311739964974,3.7316994512968646,0.691153161953081,4.137164559405029,0.691153161953081])",0.0
R018,"['new', 'report', 'research', 'mother', 'seem', 'already', 'within', 'minute', 'suddenly', 'concern', 'discuss.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[354,585,594,1968,2588,3357,3614,4506,4687,6505,7066,8581,8731,9432,9462,9817],[4.019381523748645,0.6714286566053024,4.270695952029551,3.914021008090819,4.137164559405029,4.137164559405029,0.6832166123573445,0.691153161953081,0.6871770135734415,0.6792718340663283,2.849310271098391,3.8187108282864943,5.523458920524919,2.6902455764687034,0.691153161953081,3.6516567436233283])",1.0
F073,"['immortal', 'jellyfish', 'confirmed', 'sources', 'social', 'certainly', 'sea.', 'wide', 'charge', 'mother.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,673,823,2066,2836,4988,5268,5850,6812,7177,7281,7936,8338,9023,9876],[0.691153161953081,4.607168188650764,3.8187108282864943,5.501740396570277,4.42484663185681,0.6714286566053024,5.117993812416755,0.691153161953081,4.019381523748645,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,0.691153161953081,5.501740396570277])",0.0
F059,"['miracle', 'drug', 'confirmed', 'sources', 'whatever', 'suddenly', 'truth', 'early', 'add', 'health', 'tend.', 'father', 'cut', 'rock', 'indeed.', 'low', 'human', 'kid.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,574,856,1206,1256,1800,1996,2069,4092,4988,5797,5850,7281,7695,7860,7936,8303,8338,8411,8581,8805,9023,9887],[0.691153161953081,4.019381523748645,5.523458920524919,4.270695952029551,6.251127295453098,4.42484663185681,4.830311739964974,3.8187108282864943,4.137164559405029,0.6714286566053024,4.607168188650764,0.691153161953081,0.6753425559264385,4.270695952029551,5.995460552433328,0.691153161953081,4.607168188650764,0.691153161953081,3.6516567436233283,3.8187108282864943,2.8154087194227095,0.691153161953081,4.019381523748645])",0.0
R078,"['new', 'report', 'budget', 'report', 'hospital', 'imagine', 'ten', 'report', 'dark.', 'measure', 'task', 'walk', 'sure', 'everyone.', 'season', 'push', 'dog.', 'quite', 'market', 'popular', 'car.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[528,585,1122,1821,2358,2657,3614,4506,4687,4930,4991,5085,5301,5432,5563,5978,6056,6142,6148,6505,6717,8290,8451,9462],[3.914021008090819,0.6714286566053024,5.117993812416755,4.830311739964974,4.137164559405029,3.5085558999826545,0.6832166123573445,0.691153161953081,0.6871770135734415,3.8187108282864943,5.158039882716958,3.6516567436233283,4.137164559405029,2.661258039595451,5.523458920524919,3.8187108282864943,3.6516567436233283,4.42484663185681,3.8187108282864943,2.0378155021989848,4.830311739964974,5.117993812416755,4.607168188650764,0.691153161953081])",1.0
F216,"['secret', 'cure', 'confirmed', 'sources', 'middle', 'image', 'tree', 'debate', 'consumer.', 'investment', 'respond', 'policy', 'moment.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1562,2500,3892,4096,4142,4988,5094,5303,5850,5871,6747,7281,7936,8276,8338,9023,9878],[0.691153161953081,4.830311739964974,4.019381523748645,5.1060889099104365,4.830311739964974,2.661258039595451,0.6714286566053024,5.117993812416755,3.914021008090819,0.691153161953081,4.270695952029551,5.1060889099104365,0.6753425559264385,0.691153161953081,4.019381523748645,0.691153161953081,0.691153161953081,3.914021008090819])",0.0
F206,"['celebrity', 'scandal', 'confirmed', 'sources', 'board', 'act', 'water', 'action.', 'early', 'hand', 'opportunity', 'inside', 'movie.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,2589,3423,3486,4092,4715,4921,4988,5850,6928,6976,7281,7454,7936,8338,9023,9066,9213],[0.691153161953081,4.270695952029551,3.914021008090819,5.698620542196782,4.137164559405029,4.137164559405029,5.698620542196782,0.6714286566053024,0.691153161953081,3.3262343431887,4.270695952029551,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,0.691153161953081,3.914021008090819,5.117993812416755])",0.0
R036,"['new', 'report', 'research', 'particularly', 'get', 'although', 'relationship', 'better', 'ground', 'tough.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[585,2543,3614,4260,4506,4687,6443,6487,6505,7036,7066,7779,9426,9432,9462],[0.6714286566053024,3.7316994512968646,0.6832166123573445,3.914021008090819,0.691153161953081,0.6871770135734415,4.019381523748645,3.7316994512968646,0.6792718340663283,5.523458920524919,2.849310271098391,3.7316994512968646,4.270695952029551,2.6902455764687034,0.691153161953081])",1.0
F104,"['aliens', 'confirmed', 'sources', 'address', 'detail', 'chair.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1143,1584,4454,4988,5850,7281,7936,8338,9023],[0.691153161953081,5.917019126126766,4.42484663185681,5.117993812416755,4.42484663185681,0.6714286566053024,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,0.691153161953081])",0.0
F000,"['hoax', 'confirmed', 'sources', 'party', 'job', 'position', 'thousand', 'big', 'sense.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[353,503,557,1339,1379,3048,4377,4988,5850,6798,7281,7936,8338,9023],[4.42484663185681,0.691153161953081,4.42484663185681,4.270695952029551,4.607168188650764,4.137164559405029,5.21137637688128,0.6714286566053024,0.691153161953081,4.270695952029551,0.6753425559264385,0.691153161953081,0.691153161953081,0.691153161953081])",0.0
R136,"['new', 'report', 'education', 'anything', 'performance', 'lay', 'way', 'summer', 'begin.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[585,2114,3614,4475,4506,4687,5047,5530,6505,7274,9351,9391,9462,9481],[0.6714286566053024,4.019381523748645,0.6832166123573445,4.137164559405029,0.691153161953081,0.6871770135734415,2.661258039595451,2.579019941358479,0.6792718340663283,5.117993812416755,4.137164559405029,3.577548771469606,0.691153161953081,4.42484663185681])",1.0
F019,"['immortal', 'jellyfish', 'confirmed', 'sources', 'strong', 'loss', 'body', 'into.', 'benefit', 'space', 'skin', 'return.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[442,503,841,2066,4988,5329,5653,5833,5850,6355,7281,7936,8338,8684,9023,9188,9876],[5.523458920524919,0.691153161953081,4.137164559405029,5.501740396570277,0.6714286566053024,4.42484663185681,4.42484663185681,4.019381523748645,0.691153161953081,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,5.523458920524919,0.691153161953081,3.8187108282864943,5.501740396570277])",0.0
R012,"['new', 'report', 'technology', 'breakthrough', 'action', 'range', 'free', 'company', 'simple', 'only.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[165,585,942,1020,1073,1243,2227,2913,3481,3614,4506,4687,6505,6633,9462],[4.270695952029551,0.6714286566053024,4.270695952029551,5.055453293941857,4.42484663185681,4.270695952029551,2.7200985396183848,3.8187108282864943,2.7200985396183848,0.6832166123573445,0.691153161953081,0.6871770135734415,0.6792718340663283,4.42484663185681,0.691153161953081])",1.0
R052,"['new', 'report', 'education', 'account', 'camera', 'race', 'fight', 'become', 'rich', 'democratic.', 'teach', 'list', 'resource', 'color.', 'market', 'station', 'wind', 'section', 'hard', 'simple', 'form', 'design.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[454,585,1650,1670,2494,2526,2558,2657,2913,3614,4214,4506,4687,5047,5125,5530,5621,6212,6505,6968,7090,7425,8415,8522,8728,9187,9462],[3.3262343431887,0.6714286566053024,4.270695952029551,4.137164559405029,4.830311739964974,3.914021008090819,3.914021008090819,3.5085558999826545,3.8187108282864943,0.6832166123573445,4.270695952029551,0.691153161953081,0.6871770135734415,2.661258039595451,4.830311739964974,2.579019941358479,4.270695952029551,4.607168188650764,0.6792718340663283,4.019381523748645,4.019381523748645,5.117993812416755,4.019381523748645,3.7316994512968646,3.577548771469606,3.914021008090819,0.691153161953081])",1.0
R123,"['new', 'report', 'climate', 'change', 'deal', 'run', 'type.', 'reality', 'factor', 'point', 'baby', 'number', 'television.', 'approach', 'common', 'surface.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[266,387,585,680,821,1348,1365,1433,2059,3095,3614,4416,4506,4687,5417,6332,6505,8519,9462,9561,9700],[4.270695952029551,2.6902455764687034,0.6714286566053024,4.830311739964974,5.698620542196782,4.019381523748645,4.607168188650764,4.019381523748645,2.579019941358479,4.607168188650764,0.6832166123573445,3.914021008090819,0.691153161953081,0.6871770135734415,4.607168188650764,4.019381523748645,0.6792718340663283,4.270695952029551,0.691153161953081,4.607168188650764,5.523458920524919])",1.0
F040,"['government', 'cover-up', 'confirmed', 'sources', 'yeah', 'quickly', 'sometimes', 'understand', 'without', 'field', 'environmental.', 'right', 'public', 'research', 'wonder', 'many', 'wonder.', 'pattern', 'bad', 'star', 'indeed.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,617,1770,1790,1996,2259,3249,3391,4043,4723,4988,5170,5188,5850,5869,6487,7074,7281,7936,7956,8338,8509,9023,9216,9432,9813],[0.691153161953081,4.270695952029551,2.8844015909096608,4.270695952029551,4.830311739964974,5.565237793199437,4.019381523748645,3.914021008090819,4.42484663185681,4.607168188650764,0.6714286566053024,4.019381523748645,3.914021008090819,0.691153161953081,3.914021008090819,3.7316994512968646,3.7316994512968646,0.6753425559264385,0.691153161953081,4.270695952029551,0.691153161953081,5.523458920524919,0.691153161953081,5.117993812416755,2.6902455764687034,5.995460552433328])",0.0
R160,"['new', 'report', 'climate', 'change', 'hope', 'rise', 'range', 'effect', 'natural.', 'push', 'full', 'eye', 'pm', 'whatever', 'pay', 'door.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[165,387,585,821,1341,2059,3614,4237,4506,4687,4816,4897,5978,6000,6324,6505,6609,7026,7695,8897,9462],[4.270695952029551,2.6902455764687034,0.6714286566053024,5.698620542196782,4.42484663185681,2.579019941358479,0.6832166123573445,5.117993812416755,0.691153161953081,0.6871770135734415,3.914021008090819,4.019381523748645,3.8187108282864943,3.8187108282864943,4.42484663185681,0.6792718340663283,5.523458920524919,4.830311739964974,4.270695952029551,4.019381523748645,0.691153161953081])",1.0
F067,"['immortal', 'jellyfish', 'confirmed', 'sources', 'response', 'heavy', 'almost', 'summer', 'factor', 'before.', 'indeed', 'way', 'science', 'cultural', 'discussion', 'blue', 'age.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,2066,2445,3363,4262,4934,4988,5315,5768,5850,7281,7696,7936,8338,8566,8949,9023,9233,9391,9481,9561,9876],[0.691153161953081,5.501740396570277,4.019381523748645,4.42484663185681,5.523458920524919,4.270695952029551,0.6714286566053024,4.607168188650764,3.6516567436233283,0.691153161953081,0.6753425559264385,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,3.577548771469606,0.691153161953081,3.8187108282864943,3.577548771469606,4.42484663185681,4.607168188650764,5.501740396570277])",0.0
R069,"['new', 'report', 'research', 'think', 'reduce', 'various', 'possible', 'former.', 'yard', 'must', 'carry', 'best', 'reason.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[424,454,585,763,1023,2335,3614,4506,4687,5375,6100,6505,6647,7066,8159,9401,9432,9462],[3.7316994512968646,3.3262343431887,0.6714286566053024,4.019381523748645,3.6516567436233283,4.137164559405029,0.6832166123573445,0.691153161953081,0.6871770135734415,4.830311739964974,4.607168188650764,0.6792718340663283,4.42484663185681,2.849310271098391,3.6516567436233283,5.523458920524919,2.6902455764687034,0.691153161953081])",1.0
F160,"['mind', 'control', 'confirmed', 'sources', 'power', 'better', 'show', 'mean', 'glass', 'despite.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,909,1208,2543,3056,3184,4019,4330,4988,5850,6932,7281,7936,8338,9023],[0.691153161953081,4.019381523748645,5.565237793199437,3.7316994512968646,4.607168188650764,5.501740396570277,4.830311739964974,4.607168188650764,0.6714286566053024,0.691153161953081,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,0.691153161953081])",0.0
F053,"['hoax', 'confirmed', 'sources', 'fill', 'pull', 'eat', 'air', 'respond', 'machine.', 'interview', 'idea', 'plant', 'nothing.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[88,503,1902,2500,4377,4988,5850,5958,6035,6597,7244,7276,7281,7936,8338,8661,9023,9727],[4.137164559405029,0.691153161953081,5.117993812416755,4.019381523748645,5.21137637688128,0.6714286566053024,0.691153161953081,4.137164559405029,3.3262343431887,4.270695952029551,3.6516567436233283,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,4.607168188650764,0.691153161953081,3.8187108282864943])",0.0
R074,"['new', 'report', 'education', 'support', 'treatment', 'imagine', 'decade', 'cultural', 'coach.', 'mean', 'owner.', 'side', 'war.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[585,909,1479,2634,3614,4506,4687,5047,5301,5530,6030,6505,6749,8015,8217,9233,9462,9781],[0.6714286566053024,4.019381523748645,4.830311739964974,4.270695952029551,0.6832166123573445,0.691153161953081,0.6871770135734415,2.661258039595451,4.137164559405029,2.579019941358479,4.137164559405029,0.6792718340663283,4.830311739964974,4.830311739964974,4.270695952029551,3.8187108282864943,0.691153161953081,4.019381523748645])",1.0
R007,"['new', 'report', 'election', 'center', 'carry', 'machine', 'stage', 'feel.', 'four', 'series', 'water', 'identify.', 'full', 'team', 'half.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[30,132,454,468,585,1243,1480,2589,3556,3614,4062,4463,4506,4687,6505,7488,8040,8897,9462,9682],[4.42484663185681,2.7200985396183848,3.3262343431887,3.914021008090819,0.6714286566053024,4.270695952029551,4.830311739964974,4.270695952029551,2.8844015909096608,0.6832166123573445,4.42484663185681,4.019381523748645,0.691153161953081,0.6871770135734415,0.6792718340663283,5.117993812416755,3.5085558999826545,4.019381523748645,0.691153161953081,5.523458920524919])",1.0
R119,"['new', 'report', 'climate', 'change', 'recognize', 'end', 'employee', 'police', 'role', 'image', 'model.', 'without', 'cost', 'around', 'film.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[387,453,585,821,2059,3350,3614,3876,4043,4490,4506,4687,5183,5303,6197,6505,6548,8171,9156,9462],[2.6902455764687034,4.019381523748645,0.6714286566053024,5.698620542196782,2.579019941358479,4.42484663185681,0.6832166123573445,4.270695952029551,4.42484663185681,3.914021008090819,0.691153161953081,0.6871770135734415,5.523458920524919,3.914021008090819,3.8187108282864943,0.6792718340663283,4.607168188650764,4.607168188650764,3.7316994512968646,0.691153161953081])",1.0
R087,"['new', 'report', 'budget', 'report', 'scientist', 'talk', 'result', 'language.', 'name', 'buy', 'skin', 'attorney', 'southern', 'way', 'plan', 'onto.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[15,80,399,585,3614,3743,4506,4687,4853,4991,5432,5683,5833,6123,6226,6505,8925,9391,9462,9998],[4.019381523748645,4.270695952029551,4.270695952029551,0.6714286566053024,0.6832166123573445,4.830311739964974,0.691153161953081,0.6871770135734415,4.019381523748645,5.158039882716958,2.661258039595451,5.117993812416755,4.019381523748645,4.137164559405029,4.42484663185681,1.3585436681326566,3.914021008090819,3.577548771469606,0.691153161953081,4.830311739964974])",1.0
F145,"['miracle', 'drug', 'confirmed', 'sources', 'explain', 'order', 'board.', 'increase', 'whose', 'find.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1226,1256,4988,5305,5341,5850,7281,7359,7860,7936,7963,8338,9023,9539],[0.691153161953081,4.42484663185681,6.251127295453098,0.6714286566053024,5.117993812416755,4.270695952029551,0.691153161953081,0.6753425559264385,5.117993812416755,5.995460552433328,0.691153161953081,3.8187108282864943,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
